80,100	-0,026
80,200	-0,030
80,300	-0,049
80,400	-0,058
80,500	-0,035
80,600	-0,081
80,700	-0,027
80,799	-0,049
80,899	-0,082
80,999	-0,014
81,099	-0,039
81,200	-0,032
81,300	-0,067
81,400	-0,026
81,500	-0,011
81,600	-0,015
81,700	-0,075
81,800	-0,016
81,900	-0,018
81,999	-0,042
82,099	-0,067
82,199	-0,076
82,299	-0,074
82,400	-0,016
82,500	-0,044
82,600	-0,073
82,700	-0,039
82,800	-0,065
82,900	-0,011
83,000	0,015
83,100	-0,042
83,199	-0,084
83,299	-0,074
83,399	-0,044
83,499	-0,057
83,600	-0,071
83,700	-0,012
83,800	-0,076
83,900	-0,065
84,000	-0,048
84,100	-0,051
84,200	-0,005
84,300	-0,052
84,399	-0,065
84,499	-0,035
84,599	-0,055
84,699	-0,058
84,799	-0,025
84,900	-0,092
85,000	-0,022
85,100	-0,048
85,200	-0,089
85,300	-0,076
85,400	-0,055
85,500	-0,066
85,600	-0,102
85,699	-0,113
85,799	-0,128
85,899	-0,040
85,999	-0,080
86,100	-0,063
86,200	-0,052
86,300	-0,024
86,400	-0,054
86,500	-0,026
86,600	-0,051
86,700	-0,053
86,800	-0,067
86,899	-0,073
86,999	-0,073
87,099	0,001
87,199	-0,081
87,300	-0,002
87,400	0,014
87,500	-0,090
87,600	0,014
87,700	-0,013
87,800	-0,080
87,900	-0,028
88,000	-0,042
88,099	-0,011
88,199	-0,043
88,299	0,011
88,399	-0,087
88,500	-0,035
88,600	-0,092
88,700	-0,041
88,800	-0,086
88,900	-0,096
89,000	-0,042
89,100	-0,082
89,200	-0,073
89,299	-0,050
89,399	-0,063
89,499	-0,061
89,599	-0,069
89,700	-0,055
89,800	-0,099
89,900	-0,032
90,000	-0,020
90,100	0,005
90,200	-0,062
90,300	-0,004
90,400	-0,029
90,499	-0,002
90,599	-0,010
90,699	-0,013
90,799	0,015
90,900	-0,021
91,000	0,007
91,100	-0,027
91,200	-0,089
91,300	-0,082
91,400	-0,099
91,500	-0,069
91,600	-0,030
91,699	-0,016
91,799	-0,051
91,899	-0,090
91,999	-0,056
92,100	-0,058
92,200	-0,084
92,300	-0,065
92,400	-0,073
92,500	-0,072
92,600	0,006
92,700	-0,040
92,800	-0,034
92,899	-0,016
92,999	-0,043
93,099	-0,023
93,199	-0,052
93,300	-0,056
93,400	-0,072
93,500	-0,076
93,600	-0,029
93,700	-0,075
93,800	-0,009
93,900	-0,069
94,000	-0,039
94,099	-0,027
94,199	-0,075
94,299	-0,091
94,399	-0,004
94,500	-0,024
94,600	-0,065
94,700	-0,069
94,800	-0,058
94,900	-0,045
95,000	-0,038
95,100	-0,004
95,200	-0,024
95,299	0,009
95,399	-0,071
95,499	-0,081
95,599	-0,046
95,700	0,002
95,800	-0,016
95,900	-0,033
96,000	-0,010
96,100	-0,027
96,200	-0,012
96,300	-0,070
96,400	-0,085
96,499	-0,075
96,599	-0,067
96,699	-0,019
96,799	-0,088
96,900	-0,084
97,000	-0,057
97,100	-0,050
97,200	-0,050
97,300	-0,058
97,400	-0,059
97,500	-0,020
97,600	-0,008
97,699	-0,039
97,799	-0,088
97,899	-0,002
97,999	-0,107
98,100	-0,061
98,200	-0,004
98,300	-0,012
98,400	-0,016
98,500	-0,063
98,600	-0,067
98,700	-0,078
98,800	-0,001
98,899	-0,069
98,999	-0,033
99,099	-0,063
99,199	-0,040
99,300	0,002
99,400	-0,014
99,500	-0,062
99,600	-0,025
99,700	-0,058
